Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
6131,LEEDS FOOD N FUEL / SIOUX CITY,A,4004 FLOYD BLVD,SIOUX CITY,IA,51108,POINT (-96.359365991 42.541011019),11/01/2023
5980,CASEY'S GENERAL STORE #2527 / SHELDON,A,1401 PARK STREET,SHELDON,IA,51201,POINT (-95.841828983 43.186367021),11/01/2023
2285,JOHN'S GROCERY,A,401 EAST MARKET ST,IOWA CITY,IA,52240,POINT (-91.529857466 41.663445454),11/01/2023
6115,CASEY'S #3920 / MOUNT PLEASANT,A,2105 E WASHINGTON ST,MOUNT PLEASANT,IA,52641,POINT (-91.523719985 40.961376993),11/01/2023
6290,S & S MEATS AND SPIRITS / OSAGE,A,508 MAIN STREET,OSAGE,IA,50461,POINT (-92.813995039 43.28378502),11/01/2023
6326,BEST DEALS / WATERLOO,A,1459 ANSBOROUGH AVENUE,WATERLOO,IA,50701,POINT (-92.376546027 42.493124997),11/01/2023
5788,CASEY'S GENERAL STORE #1277 / FORT DODGE,I,1320 A ST,FORT DODGE,IA,50501,POINT (-94.207878967 42.487966019),11/01/2023
4299,HOMETOWN MARKET / CENTRAL CITY,I,9 WATERHOUSE AVE,CENTRAL CITY,IA,52214,POINT (-91.531219478 42.199214361),11/01/2023
6338,TOBACCO HUT PLUS US GAS / DES MOINES,A,3000 SW 9TH STREET,DES MOINES,IA,50315,POINT (-93.626138006 41.557897009),11/01/2023
4788,WALGREENS #12580 / CEDAR RAPIDS,A,324 EDGEWOOD RD NW,CEDAR RAPIDS,IA,52405,POINT (-91.716697212 41.975012991),11/01/2023
5439,MT. PLEASANT FAST BREAK,A,201 E. WASHINGTON STREET,MOUNT PLEASANT,IA,52641,POINT (-91.551501971 40.965434001),11/01/2023
5699,FLASHMART #102 /PERRY,I,1115 IA HWY 141,PERRY,IA,50220,POINT (-94.106194307 41.830192683),11/01/2023
4653,CASEY'S GENERAL STORE #1617 / JEFFERSON,A,508 N ELM,JEFFERSON,IA,50129,POINT (-94.377996984 42.020134997),11/01/2023
2686,HY-VEE GAS - PLEASANT HILL,A,4910 MAPLE DR.,PLEASANT HILL,IA,50237,POINT (-93.517639969 41.598712016),11/01/2023
010100,EASTSIDE LIQUOR AND GROCERY / MARSHALLTOWN,A,1116 EAST NEVADA STREET,MARSHALLTOWN,IA,50158,POINT (-92.893020964 42.044608017),11/01/2023
5384,CASEY'S GENERAL STORE # 2698/ PERRY,A,1308 1ST STREET,PERRY,IA,50220,POINT (-94.106138001 41.840935984),11/01/2023
4707,WALGREENS #05119 / CLINTON,A,806 S 4TH ST,CLINTON,IA,52732,POINT (-90.193953007 41.837253017),11/01/2023
4197,FAREWAY STORES #014 / SERGEANT BLUFF,A,700  1ST ST,SERGEANT BLUFF,IA,51054,POINT (-96.352803966 42.400147981),11/01/2023
5164,BUCKY'S EXPRESS #22 / COUNCIL BLUFFS,I,3434 NEBRASKA AVE,COUNCIL BLUFFS,IA,51501,POINT (-95.900798019 41.244954002),11/01/2023
5993,CASEY'S GENERAL STORE #3396 / SIGOURNEY,A,100 E JACKSON ST,SIGOURNEY,IA,52591,POINT (-92.204617016 41.337206988),11/01/2023
2636,HY-VEE WINE AND SPIRITS / HUBBELL,A,2310 HUBBELL AVE,DES MOINES,IA,50317,POINT (-93.574113042 41.60463601),11/01/2023
6159,CASEY'S GENERAL STORE #6134 / COUNCIL BLUFFS,I,3501 W BROADWAY,COUNCIL BLUFFS,IA,51501,POINT (-95.902677996 41.261584997),11/01/2023
5458,R&L FOODS,A,213 MAIN ST.,DOON,IA,51235,POINT (-96.234171807 43.279354051),11/01/2023
4627,CASEY'S GENERAL STORE #1388 / SULLY,A,807 1ST ST,SULLY,IA,50251,POINT (-92.844347001 41.581381006),11/01/2023
4635,KWIK SHOP #563 / CEDAR RAPIDS,I,1001 1ST AVE SW,CEDAR RAPIDS,IA,52405,POINT (-91.684544735 41.972037583),11/01/2023
6189,HY-VEE DOLLAR FRESH / MANCHESTER,A,1080 W MAIN ST.,MANCHESTER,IA,52057,POINT (-91.472800007 42.48247801),11/01/2023
5827,CASEY'S GENERAL STORE #2636 / KEOKUK,A,3530 MAIN ST,KEOKUK,IA,52632,POINT (-91.411298966 40.42251898),11/01/2023
6148,BEER ON FLOYD / SIOUX CITY,I,3132 FLOYD BLVD,SIOUX CITY,IA,51108,POINT (-96.370863265 42.533250607),11/01/2023
5349,CASEY'S GENERAL STORE # 3564/ ROBINS,A,990 ROBINS SQUARE DR.,ROBINS,IA,52328,POINT (-91.65344603 42.068011003),11/01/2023
5478,CASEY'S GENERAL STORE #3587 / BURLINGTON,A,1911 DES MOINES AVE,BURLINGTON,IA,52601,POINT (-91.109413994 40.828235993),11/01/2023
6204,DEPOT LIQUOR & GROCERY / MARSHALLTOWN,A,114 CENTER ST.,MARSHALLTOWN,IA,50158,POINT (-92.91340198 42.051667004),11/01/2023
010257,MAYNARDS OF AKRON / AKRON,A,200 REED STREET,AKRON,IA,51001,POINT (-96.559417041 42.828441985),11/01/2023
5403,GOLDEN MART,A,1026 W RIVER DRIVE,DAVENPORT,IA,52802,POINT (-90.588464965 41.52036599),11/01/2023
2618,HY-VEE DRUGSTORE #6 / CEDAR RAPIDS,A,505 BOYSON RD NE,CEDAR RAPIDS,IA,52402,POINT (-91.639268962 42.046135367),11/01/2023
2718,HY-VEE WAUKON DOLLAR FRESH,A,819 11TH AVE SW,WAUKON,IA,52172,POINT (-91.487227022 43.258011003),11/01/2023
010095,CASEY'S #6122 / COUNCIL BLUFFS,A,3434 NEBRASKA AVENUE,COUNCIL BLUFFS,IA,51501,POINT (-95.900798019 41.244954002),11/01/2023
3769,WAL-MART 0753 / CEDAR FALLS,A,525 BRANDILYNN BLVD,CEDAR FALLS,IA,50613,POINT (-92.440126032 42.48685198),11/01/2023
010020,LOCAL LIQUOR / PANORA,A,603 EAST MAIN STREET,PANORA,IA,50216,POINT (-94.35720802 41.692593983),11/01/2023
5612,CASEY'S GENERAL STORE #66 / LAPORTE CITY,A,402 HWY 218 N,LA PORTE CITY,IA,50651,POINT (-92.196899965 42.318655011),11/01/2023
4825,CASEY'S GENERAL STORE #3212 / OSCEOLA,A,100 W MCLANE ST,OSCEOLA,IA,50213,POINT (-93.76614303 41.030356996),11/01/2023
6012,CASEY'S GENERAL STORE #1893 / MASON CITY,A,1607 S FEDERAL AVE,MASON CITY,IA,50401,POINT (-93.200605965 43.135976988),11/01/2023
5663,LAKE VIEW REDEMPTION & LIQUOR STORE,A,502 5TH ST,LAKE VIEW,IA,51450,POINT (-95.051549959 42.308071015),11/01/2023
4200,FAREWAY STORES #019 / SIOUX CITY,A,4016 INDIAN HILLS DR,SIOUX CITY,IA,51108,POINT (-96.372371016 42.538918016),11/01/2023
2558,HY-VEE FOOD STORE (1433) / MOUNT PLEASANT,A,1700 E WASHINGTON,MOUNT PLEASANT,IA,52641,POINT (-91.529627969 40.960826008),11/01/2023
3592,WAL-MART 0886 / FORT DODGE,A,3036 1ST AVE SOUTH,FORT DODGE,IA,50501,POINT (-94.153157041 42.506613993),11/01/2023
4474,BUCKY'S EXPRESS #34 / COUNCIL BLUFFS,I,3501 W BROADWAY ST,COUNCIL BLUFFS,IA,51501,POINT (-95.902677996 41.261584997),11/01/2023
010057,KWIK STAR #1186 / ALTOONA,A,2030 21ST ST NW,ALTOONA,IA,50009,POINT (-93.48478601 41.670812979),11/01/2023
4001,WAL-MART 1787 / CARROLL,A,2014 KITTY HAWK AVE,CARROLL,IA,51401,POINT (-94.893178277 42.07913441),11/01/2023
4701,WALGREENS #11193 / BOONE,A,310 STORY ST,BOONE,IA,50036,POINT (-93.879397965 42.059152002),11/01/2023
5694,FLASHMART #104,I,1704 S. STORY STREET,BOONE,IA,50036,POINT (-93.878721964 42.036844991),11/01/2023
2701,HY-VEE FAST AND FRESH / STORM LAKE,I,1260 LAKE AVE N,STORM LAKE,IA,50588,POINT (-95.20087115 42.65356473),11/01/2023
010117,OASIS WINE AND SPIRITS - WINTERSET,A,53 EAST GREEN STREET,WINTERSET,IA,50273,POINT (-94.01431903 41.336681988),11/01/2023
3890,SMOKIN' JOE'S #7 TOBACCO AND LIQUOR OUTLET,A,904  1ST AVE NW,CEDAR RAPIDS,IA,52405,POINT (-91.683979627 41.973120986),11/01/2023
2536,HY-VEE (1530) / PLEASANT HILL,A,4815 MAPLE DRIVE,PLEASANT HILL,IA,50317,POINT (-93.519382986 41.59708798),11/01/2023
4794,SMOKIN' JOE'S #17 TOBACCO AND LIQUOR OUTLET,A,110 S ROOSEVELT HWY 61,BURLINGTON,IA,52601,POINT (-91.140730042 40.809372981),11/01/2023
6285,CASEY'S #3954 / NEWTON,A,4343 SOUTH 15TH AVE EAST,NEWTON,IA,50208,POINT (-93.033983727 41.713462577),11/01/2023
2233,FORBES LIQUOR LOCKER / REMI,I,2508 ENTERPRISE AVE,SPIRIT LAKE,IA,51360,POINT (-95.127291016 43.41661899),11/01/2023
5574,CASEY'S GENERAL STORE #2760 / MARION,A,975 S 11TH ST,MARION,IA,52302,POINT (-91.597740991 42.020942006),11/01/2023
010231,ANTOJITOS PENA / HAWARDEN,A,925 CENTRAL AVENUE,HAWARDEN,IA,51023,POINT (-96.485626035 42.996551992),11/01/2023
5435,JUNCTION LIQUOR,A,"10 3RD ST. NW, STE B",HARTLEY,IA,51346,POINT (-95.477375032 43.185073986),11/01/2023
3858,HAROLDS JACK N JILL / DAVENPORT,I,6723 NW BLVD UNIT 2,DAVENPORT,IA,52806,POINT (-90.608956036 41.589559983),11/01/2023
5203,KIMMES COON RAPIDS COUNTRY STORE #12,A,"516, HIGHWAY 141",COON RAPIDS,IA,50058,POINT (-94.678486034 41.865547012),11/01/2023
5283,YESWAY STORE # 10026/ MASON CITY,A,1303 4TH ST SW,MASON CITY,IA,50401,POINT (-93.221648984 43.14798901),11/01/2023
6095,LIQUOR TOBACCO OUTLET / FORT DODGE,A,902 1ST AVE N,FORT DODGE,IA,50501,POINT (-94.186204036 42.506581011),11/01/2023
5863,K-ZAR INC - WATERLOO,A,1761 INDEPENDENCE AVENUE,WATERLOO,IA,50707,POINT (-92.302546982 42.49863702),11/01/2023
5104,RUSTIC LURE WINE AND SPIRITS,I,"72, N OKOBOJI GROVE RD",ARNOLD'S PARK,IA,51331,POINT (-95.127480526 43.368773651),11/01/2023
4450,KUM & GO #157 / URBANDALE,A,4585 156TH ST,URBANDALE,IA,50323,POINT (-93.832578665 41.643161793),11/01/2023
5961,CASEY'S GENERAL STORE #63 / ROCK RAPIDS,A,709 1ST AVE,ROCK RAPIDS,IA,51246,POINT (-96.175048024 43.432240008),11/01/2023
4882,CASEY'S GENERAL STORE #3026 / ST CHARLES,A,209 E MAIN ST,ST CHARLES,IA,50240,POINT (-93.803806023 41.288845),11/01/2023
4490,CASEY'S GENERAL STORE #2766 / CEDAR RAPIDS,A,380 33RD AVE SW,CEDAR RAPIDS,IA,52404,POINT (-91.672427855 41.945374371),11/01/2023
5550,CASEY'S GENERAL STORE #2764 / HIAWATHA,A,780 N CENTER POINT RD,HIAWATHA,IA,52233,POINT (-91.682420006 42.045901009),11/01/2023
6076,SHOP N SAVE NEWTON,A,404 S 11TH AVE W,NEWTON,IA,50208,POINT (-93.058471015 41.690530987),11/01/2023
3013,KEITH'S FOODS,I,207 E LOCUST ST,BLOOMFIELD,IA,52537,POINT (-92.412731039 40.753379981),11/01/2023
4362,KUM & GO #135 / POLK CITY,A,303 W BROADWAY ST,POLK CITY,IA,50226,POINT (-93.713696959 41.772459984),11/01/2023
6078,KUM & GO #0185 / BONDURANT,A,3015 OXBOW COURT SW,BONDURANT,IA,50035,POINT (-93.480610984 41.674019979),11/01/2023
2651,HY-VEE / WAVERLY,A,1311 4 STREET SW,WAVERLY,IA,50677,POINT (-92.473949023 42.712225012),11/01/2023
5771,CASEY'S GENERAL STORE #2867 / WATERLOO,A,2424 RANCHERO RD,WATERLOO,IA,50701,POINT (-92.407299984 42.454571008),11/01/2023
5324,HOMETOWN FOODS / STATE CENTER,I,120 E. MAIN ST.,STATE CENTER,IA,50247,POINT (-93.162374009 42.016593014),11/01/2023
3477,SAM'S CLUB 6472 / COUNCIL BLUFFS,A,3221 MANAWA CENTRE DR,COUNCIL BLUFFS,IA,51501,POINT (-95.844701964 41.225828007),11/01/2023
5920,KUM & GO #0131 / HUXLEY,A,1706 HWY 210,HUXLEY,IA,50046,POINT (-93.564825006 41.877817393),11/01/2023
4740,WALGREENS #04405 / COUNCIL BLUFFS,A,2508 W BROADWAY,COUNCIL BLUFFS,IA,51501,POINT (-95.882772988 41.262452021),11/01/2023
3934,WAL-MART 1509 / MAQUOKETA,A,103 E CARLISLE,MAQUOKETA,IA,52060,POINT (-90.662818984 42.048765985),11/01/2023
4249,FAREWAY STORES #048 / CLARINDA,A,115 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,POINT (-95.039075005 40.724199014),11/01/2023
5150,CASEY'S GENERAL STORE #2815  /  VICT,A,"901, 3RD  ST",VICTOR,IA,52347,POINT (-92.300340027 41.73037801),11/01/2023
2595,HY-VEE WINE AND SPIRITS / DENISON,A,"1620  4TH AVE, SOUTH",DENISON,IA,51442,POINT (-95.348519029 42.012696016),11/01/2023
4444,KUM & GO #4127 / SLOAN,A,1864 HWY 141,SLOAN,IA,51055,POINT (-96.236218985 42.227257021),11/01/2023
2623,HY-VEE FOOD STORE #4 / SIOUX CITY,A,2827 HAMILTON BLVD,SIOUX CITY,IA,51104,POINT (-96.419290982 42.52013899),11/01/2023
5419,CASEY'S GENERAL STORE # 3604/HINTON,A,121 N FLOYD AVE,HINTON,IA,51024,POINT (-96.292271035 42.62768698),11/01/2023
3719,WAL-MART 0581 / MARSHALLTOWN,A,2802 S CENTER ST,MARSHALLTOWN,IA,50158,POINT (-92.909027968 42.012054004),11/01/2023
6219,CASEY'S #4025 / MUSCATINE,A,4701 HWY 61,MUSCATINE,IA,52761,POINT (-91.126717008 41.373962011),11/01/2023
6025,CASEY'S GENERAL STORE #3030 / STORM LAKE,A,825 FLINDT DR,STORM LAKE,IA,50588,POINT (-95.190088989 42.646591986),11/01/2023
3678,"SMOKE SHOP, THE",A,1918 SE 14TH ST,DES MOINES,IA,50320,POINT (-93.597361005 41.570897005),11/01/2023
6249,HY-VEE DOLLAR FRESH / MONTICELLO,A,122 NORTH MAIN STREET,MONTICELLO,IA,52310,POINT (-91.183028981 42.238459015),11/01/2023
4369,KUM & GO #28 / NORWALK,A,2991 SUNSET DR,NORWALK,IA,50211,POINT (-93.675019002 41.49659202),11/01/2023
010122,CASEY'S #4317 / VINTON,A,814 C AVENUE,VINTON,IA,52349,POINT (-92.027577978 42.163137012),11/01/2023
3879,TARGET STORE T-1800 / SIOUX CITY,A,5775 SUNNYBROOK DR,SIOUX CITY,IA,51106,POINT (-96.333609995 42.448255998),11/01/2023
6007,CASEY'S GENERAL STORE #1910 / JOHNSTON,A,6110 MERLE HAY RD,JOHNSTON,IA,50131,POINT (-93.698347012 41.671606997),11/01/2023
2565,HY-VEE FOOD STORE (1636) / SPENCER,A,819 N GRAND AVE,SPENCER,IA,51301,POINT (-95.145163248 43.146206572),11/01/2023
5511,THE DEPOT NORTH LIBERTY,A,1290 S DUBUQUE ST,NORTH LIBERTY,IA,52317,POINT (-91.576528322 41.734272075),11/01/2023
5888,BIG 10 MART #62 / BETTENDORF,A,999 MIDDLE RD,BETTENDORF,IA,52722,POINT (-90.518682017 41.539857016),11/01/2023
6169,JACK & JILL STORE / WEST BRANCH,I,115 E MAIN ST,WEST BRANCH,IA,52358,POINT (-91.34341301 41.670494006),11/01/2023
6163,CASEY'S GENERAL STORE #6116 / COUNCIL BLUFFS,I,15 N 16TH ST,COUNCIL BLUFFS,IA,51501,POINT (-95.866990032 41.262483998),11/01/2023
5714,YESWAY #1031,A,830 NORTH 18TH STREET,CENTERVILLE,IA,52544,POINT (-92.868303989 40.741018979),11/01/2023
5621,SUN MART,A,2920 WEST LOCUST STREET,DAVENPORT,IA,52804,POINT (-90.619942029 41.538485988),11/01/2023
3842,BANCROFT LIQUOR STORE,A,107 NORTH PORTLAND STREET,BANCROFT,IA,50517,POINT (-94.218242017 43.293545997),11/01/2023
010159,SUNSHINE FOODS / MILFORD,A,1704 OKOBOJI AVE.,MILFORD,IA,51351,POINT (-95.149188989 43.331967007),11/01/2023
4326,STRATFORD FOOD CENTER,A,829 SHAKESPEARE AVE,STRATFORD,IA,50249,POINT (-93.927443034 42.271301994),11/01/2023
5803,CASEY'S GENERAL STORE #3333 / PLEASANT HILL,A,5550 E UNIVERSITY AVE,PLEASANT HILL,IA,50327,POINT (-93.50406598 41.600008989),11/01/2023
010236,YESWAY #1028 / MASON CITY,A,418 SOUTH FEDERAL AVENUE,MASON CITY,IA,50401,POINT (-93.201542978 43.147473984),11/01/2023
4858,HWY 34 TRUCKSTOP,A,4305 W MT PLEASANT,WEST BURLINGTON,IA,52655,POINT (-91.208101013 40.826042993),11/01/2023
4185,FAREWAY STORES #737 / GRINNELL,A,727 WEST STREET,GRINNELL,IA,50112,POINT (-92.728442965 41.741385),11/01/2023
9031,LONELY OAK DISTILLERY (ET),I,1833 ELMWOOD RD,EARLING,IA,51530,POINT (-95.479371015 41.770956019),11/01/2023
3909,D AND S GROCERY,A,104 SE  A ST,MELCHER-DALLAS,IA,50163,POINT (-93.241614007 41.222222993),11/01/2023
010110,BACKPOCKET BREWING LLC (CANNED COCKTAIL),I,903 QUARRY ROAD,CORALVILLE,IA,52241,POINT (-91.559690419 41.682282734),11/01/2023
5756,CASEY'S GENERAL STORE #1577 / ALBIA,A,122 N MAIN ST,ALBIA,IA,52531,POINT (-92.806728013 41.028766991),11/01/2023
3354,SAM'S CLUB 8238 / DAVENPORT,A,3845 ELMORE AVE.,DAVENPORT,IA,52807,POINT (-90.526633007 41.557345982),11/01/2023
4424,CIRCLE K #4706601 / BURLINGTON,A,1012 MAPLE ST,BURLINGTON,IA,52601,POINT (-91.112311031 40.80500098),11/01/2023
4146,FAREWAY STORES #561 / WAVERLY,A,220 W BREMER AVE,WAVERLY,IA,50677,POINT (-92.47408117 42.725807305),11/01/2023
3644,WAL-MART 2764 / ALTOONA,A,3501 8TH ST SW,ALTOONA,IA,50009,POINT (-93.504838959 41.646988006),11/01/2023
010085,DIAMOND SPIRIT TOBACCO AND VAPE / CHARLES CITY,A,625 NORTH MAIN STREET,CHARLES CITY,IA,50616,POINT (-92.675647034 43.071281017),11/01/2023
010269,ALL IN GROCERS / WATERLOO,A,221 FRANKLIN STREET,WATERLOO,IA,50703,POINT (-92.336573988 42.503412986),11/01/2023
010280,QUICK SHOP LIQUOR AND VAPE / CLEAR LAKE,I,904 NORTH 8TH STREET,CLEARLAKE,IA,50428,POINT (-93.37843198 43.142923994),11/01/2023
6318,PRIME STOP.INC / MELBOURNE,A,1659 MARSHALLTOWN BOULEVARD,MELBOURNE,IA,50162,POINT (-93.10079904 41.954350007),11/01/2023
5731,HOMETOWN FOODS,A,1010 EAST MITCHELL AVENUE,WATERLOO,IA,50702,POINT (-92.342792019 42.476254991),11/01/2023
5129,CASH SAVER  /  FLEUR,I,4121 FLEUR DR,DES MOINES,IA,50321,POINT (-93.643515033 41.546811984),11/01/2023
4679,WALGREENS #12393 / CEDAR RAPIDS,A,5750 C AVE NE,CEDAR RAPIDS,IA,52402,POINT (-91.637441791 42.036150425),11/01/2023
4496,B P ON 1ST,A,"2824, 1ST AVE NE",CEDAR RAPIDS,IA,52402,POINT (-91.635337598 42.005864639),11/01/2023
4837,KUM & GO #51 / IOWA CITY,A,323 E BURLINGTON ST,IOWA CITY,IA,52240,POINT (-91.530669002 41.657522298),11/01/2023
4584,J & C GROCERY / DUMONT,A,611 MAIN ST,DUMONT,IA,50602,POINT (-92.973392016 42.750542002),11/01/2023
3918,SMOKIN' JOE'S #1 TOBACCO AND LIQUOR OUTLET,A,3120 ROCKINGHAM RD,DAVENPORT,IA,52802,POINT (-90.621613968 41.510280004),11/01/2023
4517,CASEY'S GENERAL STORE #2767 / CEDAR RAPIDS,A,3434 1ST AVE NE,CEDAR RAPIDS,IA,52402,POINT (-91.635774966 42.013060126),11/01/2023
5156,CASEY'S GENERAL STORE #1020  / LE CL,A,210 JONES ST,LE CLAIRE,IA,52753,POINT (-90.345991007 41.598290993),11/01/2023
5418,CASEY'S GENERAL STORE # 2780/CEDAR RAPIDS,A,5555 EDGEWOOD RD NE,CEDAR RAPIDS,IA,52411,POINT (-91.701949505 42.034036718),11/01/2023
4267,MAIN STREET MARKET OF ANITA,I,735 MAIN ST,ANITA,IA,50020,POINT (-94.76553302 41.445069006),11/01/2023
5309,ROYAL FOOD,I,1443 2ND AVE,DES MOINES,IA,50314,POINT (-93.619301977 41.60509802),11/01/2023
6194,HY-VEE DOLLAR FRESH / NEVADA,A,1622 FAWCETT PARKWAY,NEVADA,IA,50201,POINT (-93.437582987 42.011949984),11/01/2023
4551,CASEY'S GENERAL STORE #2845 / URBANA,A,201 SUNSET ST,URBANA,IA,52345,POINT (-91.879765516 42.225929122),11/01/2023
4665,CASEY'S GENERAL STORE #2896 / ANKENY,A,2601 SE CREEKVIEW DR,ANKENY,IA,50021,POINT (-93.571112991 41.703609983),11/01/2023
6154,OFF CAMPUS BEER AND SPIRITS / AMES,I,4518 MORTENSEN RD  STE 109,AMES,IA,50014,POINT (-93.679602981 42.011054001),11/01/2023
5082,CASEY'S GENERAL STORE #2365 / ATLANT,A,911 SW 7TH ST,ATLANTIC,IA,50022,POINT (-95.028826033 41.401940007),11/01/2023
6181,HY-VEE GAS #2 / CORALVILLE,A,3290 CROSSPARK ROAD,CORALVILLE,IA,52241,POINT (-91.606663527 41.722458034),11/01/2023
4069,FAREWAY STORES #648 / OTTUMWA,A,1325 ALBIA RD,OTTUMWA,IA,52501,POINT (-92.440305991 41.010385016),11/01/2023
010174,FAS MART #5149 / CEDAR RAPIDS,A,2349 BLAIRS FERRY ROAD NORTHEAST,CEDAR RAPIDS,IA,52402,POINT (-91.678013136 42.03433239),11/01/2023
010221,SUPER STOP 3 / DUBUQUE,A,2360 CENTRAL AVENUE,DUBUQUE,IA,52001,POINT (-90.672446019 42.515959019),11/01/2023
4885,OTTER CREEK STOP / ZWINGLE,A,"18820, BELLEVUE CASCADE RD",ZWINGLE,IA,52079,POINT (-90.680779978 42.240905986),11/01/2023
5208,OLSEN'S BP,A,"110, LOCUST ST",ATLANTIC,IA,50022,POINT (-95.015356985 41.409547004),11/01/2023
9901,CEDAR RIDGE (SAMPLE),I,1441 MARAK RD NW,SWISHER,IA,52338,POINT (-91.677564118 41.831322653),11/01/2023
010127,GM FOOD MART / MUSCATINE,A,1814 E AVE.,MUSCATINE,IA,52761,POINT (-91.001826436 41.475138734),11/01/2023
2573,HY-VEE FOOD STORE / MUSCATINE,A,2400 2ND AVE,MUSCATINE,IA,52761,POINT (-91.036596965 41.450459995),11/01/2023
6235,WORLD LIQUOR & TOBACCO + VAPORS / ADEL,I,918 COURT ST.,ADEL,IA,50003,POINT (-94.019727034 41.618409991),11/01/2023
2839,CVS PHARMACY #8659 / DAVENPORT,A,1777 DIVISION ST,DAVENPORT,IA,52804,POINT (-90.600221004 41.537775999),11/01/2023
4539,CASEY'S GENERAL STORE #40 / SCRANTON,A,900 LOCUST ST,SCRANTON,IA,51462,POINT (-94.552099004 42.022571993),11/01/2023
4720,CHARITON BP,A,107 EAST GRACE,CHARITON,IA,50049,POINT (-93.293315011 41.005500001),11/01/2023
5846,ROCKINGHAM LIQUOR - DAVENPORT,A,2423 ROCKINGHAM ROAD,DAVENPORT,IA,52802,POINT (-90.613199962 41.513844995),11/01/2023
5713,BROOKLYN GROCERY LIQUOR LLC,I,122 EAST FRONT STREET,BROOKLYN,IA,52211,POINT (-92.445040006 41.728819018),11/01/2023
4782,CASEY'S GENERAL STORE #2529 / LAMONI,A,406 E MAIN ST,LAMONI,IA,50140,POINT (-93.929104998 40.623876015),11/01/2023
5572,CASEY'S GENERAL STORE #2790 / CEDAR RAPIDS,A,588 BOYSON RD NE #110,CEDAR RAPIDS,IA,52402,POINT (-91.641652608 42.047272372),11/01/2023
4514,CASEY'S GENERAL STORE #2813 / FORT DODGE,A,1230 3RD AVE NW,FORT DODGE,IA,50501,POINT (-94.218542005 42.515852988),11/01/2023
4114,AFTER 5 SOMEWHERE,A,704 W 7TH ST PO BOX 372,ATLANTIC,IA,50022,POINT (-95.023519995 41.404127312),11/01/2023
3645,WAL-MART 1764 / WINDSOR HEIGHTS,A,1001  73RD ST,WINDSOR HEIGHTS,IA,50311,POINT (-93.71394498 41.59682701),11/01/2023
4877,WORLD LIQUOR & TOBACCO,A,1775 NW 86TH ST,CLIVE,IA,50325,POINT (-93.735817975 41.607908011),11/01/2023
4613,SPARKY'S ONE STOP / CARROLL,A,402 E 6TH ST,CARROLL,IA,51401,POINT (-94.862808024 42.064160985),11/01/2023
5971,PONY CREEK LIQUOR / GLENWOOD,I,411 S LOCUST ST,GLENWOOD,IA,51534,POINT (-95.744128011 41.042050003),11/01/2023
6329,8 SECONDS / SIDNEY,A,416 CLAY STREET,SIDNEY,IA,51652,POINT (-95.64717504 40.746517005),11/01/2023
4929,CASEY'S GENERAL STORE #1680 / ADEL,A,816 GREENE ST,ADEL,IA,50003,POINT (-94.018368998 41.614661017),11/01/2023
010149,BREW OIL #13 / ORANGE CITY,A,901 ALBANY PL SE,ORANGE CITY,IA,51041,POINT (-96.056350971 42.996076989),11/01/2023
5735,SUPER SAVER LIQUOR -MUSCATINE,A,1510 A ISETT AVENUE,MUSCATINE,IA,52761,POINT (-91.044028025 41.43954902),11/01/2023
5228,ANTHON MINI MART,A,"101, W MAIN ST",ANTHON,IA,51004,POINT (-95.868375979 42.388685016),11/01/2023
8809,ADVENTUROUS BREWING,I,1040 STATE ST,BETTENDORF,IA,52722,POINT (-90.518055973 41.525675003),11/01/2023
5820,CASEY'S GENERAL STORE #57 / EDDYVILLE,A,108 S MERINO AVE,EDDYVILLE,IA,52553,POINT (-92.63033698 41.157426984),11/01/2023
2666,HY-VEE FOOD STORE #2 / STATE ANKENY,A,2510 SW STATE ST,ANKENY,IA,50023,POINT (-93.623933985 41.705033985),11/01/2023
6272,THURSTY THURSTON'S LIQUOR / CLARENCE,A,512 LOMBARD STREET,CLARENCE,IA,52216,POINT (-91.056959038 41.888566987),11/01/2023
5327,MEGA SAVER / COUNCIL BLUFFS,A,3540 W BROADWAY,COUNCIL BLUFFS,IA,51501,POINT (-95.903793041 41.262142016),11/01/2023
6257,STATION MART 2 / EVANSDALE,A,1119 RIVER FOREST ROAD,EVANSDALE,IA,50707,POINT (-92.297330002 42.462840007),11/01/2023
6309,KEYSTONE MINI MART / KEYSTONE,A,407 5TH STREET EAST,KEYSTONE,IA,52249,POINT (-92.199392425 42.003326308),11/01/2023
5465,KUM & GO #1215 / AMES,A,4506 LINCOLN WAY,AMES,IA,50010,POINT (-93.562874713 42.022928485),11/01/2023
5588,CASEY'S GENERAL STORE #2533 / MARENGO,A,2157 HWY 6 TRAIL,MARENGO,IA,52301,POINT (-92.073567972 41.790160007),11/01/2023
6111,MOES MART #13 / CASEY,A,501 MCPHERSON STREET,CASEY,IA,50048,POINT (-94.518720002 41.505213017),11/01/2023
4573,CASEY'S GENERAL STORE #1330 / HAMBURG,A,1211 WASHINGTON ST,HAMBURG,IA,51640,POINT (-95.654874991 40.605326989),11/01/2023
6067,FAST AVE ONE STOP / MUSCATINE,A,2111 PARK AVE,MUSCATINE,IA,52761,POINT (-91.029929999 41.446903009),11/01/2023
4950,KUM & GO #514 / CEDAR RAPIDS,A,1420 MT VERNON RD,CEDAR RAPIDS,IA,52403,POINT (-91.651315601 41.977960487),11/01/2023
